stock_no,product_size,profit,product_type,weight,product_name
1882,6.14,292.03,furniture,16.77,bed
9196,9.32,292.38,clothing,0.14,polo
405,2.58,292.46,food,2.85,beef
6995,2.94,292.53,furniture,2.14,desk
1304,1.74,292.74,furniture,9.84,press
8569,5.1,292.76,furniture,1.48,cot
660,9.59,292.78,furniture,9.32,cot
1299,5.26,292.88,furniture,10.41,desk
4061,5.88,292.94,food,7.86,chicken
1186,4.75,292.97,food,14.32,wrap
5119,9.4,292.98,furniture,16.84,desk
1193,6.9,293.05,food,9.55,yoghurt
9037,8.77,293.12,food,18.56,rice
8380,3.7,293.21,furniture,11.88,chair
67,7.49,293.41,furniture,10.78,shelves
7569,5.0,293.48,clothing,11.77,t-shirt
2880,1.9,293.61,clothing,2.1,socks
646,1.83,293.69,furniture,4.84,chair
5921,6.04,293.7,clothing,1.99,trousers
8403,6.02,293.85,food,13.45,sauce
7439,5.59,294.06,food,0.15,bread
2057,9.06,294.34,food,13.63,quinoa
7886,9.86,294.34,clothing,15.99,underwear
415,6.98,294.51,clothing,5.97,underwear
3082,4.78,294.56,furniture,8.63,sofa
8518,8.68,294.68,food,6.37,whey
8560,2.41,294.71,furniture,5.52,cot
9347,7.95,294.71,food,17.81,beef
8369,7.11,294.78,furniture,16.75,desk
9014,5.96,294.79,clothing,0.42,polo
610,7.41,294.83,furniture,14.85,bed
5783,2.36,294.87,furniture,13.7,sofa
6199,1.74,294.89,food,11.12,bread
4037,1.64,294.9,food,19.57,ice cream
6864,1.89,295.15,clothing,11.58,underwear
9349,5.23,295.22,furniture,14.06,bed
2831,2.42,295.5,furniture,11.36,press
9748,3.13,295.53,furniture,9.63,bed
3520,7.48,295.6,clothing,11.27,skirt
5603,7.65,295.63,food,10.24,chicken
5681,3.55,296.14,furniture,8.18,dining table
7453,1.16,296.35,food,5.16,beef
5779,0.83,296.48,clothing,5.36,underwear
9839,2.59,296.69,furniture,12.67,chair
6938,5.5,296.72,food,0.16,rice
3497,4.82,296.82,food,9.07,beef
4189,7.78,296.92,food,13.83,sauce
2031,1.52,296.96,furniture,2.17,cot
9363,0.48,297.0,furniture,5.25,shelves
9195,3.69,297.01,furniture,17.51,press
9273,0.47,297.13,furniture,6.78,cot
4461,4.17,297.28,furniture,0.43,press
7285,5.63,297.7,food,4.89,whey
5743,5.75,297.84,food,13.91,ice cream
5517,0.55,297.85,clothing,15.44,t-shirt
8512,2.6,297.9,food,12.02,beef
6692,5.09,297.96,clothing,5.07,jeans
9144,8.4,297.96,clothing,4.5,t-shirt
5274,6.45,298.05,clothing,1.32,t-shirt
1399,8.49,298.08,furniture,12.72,cot
2839,9.36,298.22,furniture,12.34,desk
328,1.68,298.25,furniture,18.03,sofa
3197,6.88,298.27,furniture,13.39,press
1025,1.46,298.31,clothing,16.23,trousers
8861,3.13,298.35,clothing,4.02,trousers
2656,3.63,298.52,food,2.77,sauce
1374,7.87,298.58,clothing,6.53,polo
9854,6.15,298.61,furniture,10.76,dining table
1105,9.8,298.65,food,0.67,roll
8534,5.84,298.84,food,1.99,ice cream
9360,5.73,298.92,food,11.73,whey
5855,2.58,298.99,food,18.85,beef
4409,1.19,299.44,food,6.74,rice
5983,2.23,299.5,clothing,0.44,dress
579,1.49,299.58,food,7.89,whey
2163,8.29,299.61,clothing,12.72,polo
7616,4.04,299.65,clothing,17.05,underwear
3339,4.47,299.68,furniture,13.06,cot
5237,5.27,299.7,furniture,18.72,dining table
630,1.68,299.79,food,11.94,ice cream
8479,7.43,299.81,furniture,8.05,cot
104,4.45,299.92,furniture,4.1,desk
4957,6.51,300.09,furniture,4.99,dining table
963,7.37,300.12,food,18.4,wrap
3047,1.19,300.12,furniture,7.98,sofa
4656,9.67,300.13,food,11.21,ice cream
1005,6.55,300.18,food,10.37,quinoa
2547,1.37,300.23,furniture,18.82,cot
3262,2.27,300.42,food,14.31,bread
5926,8.86,300.46,furniture,12.17,desk
9453,4.18,300.49,clothing,11.96,tie
7537,7.97,300.67,clothing,8.1,jeans
7799,0.12,300.67,food,19.36,sauce
9138,3.1,300.83,furniture,8.58,press
5088,2.68,301.05,food,1.29,chicken
4790,2.44,301.06,food,13.17,ice cream
2859,8.02,301.38,food,6.8,whey
7525,1.93,301.4,food,16.96,rice
9679,3.87,301.44,furniture,2.64,sofa
3178,2.8,301.46,furniture,8.34,cot
2301,0.2,301.5,food,0.08,beef
7941,4.99,301.51,food,12.25,roll
4265,0.4,301.56,clothing,13.53,jeans
5990,0.52,301.72,furniture,0.54,shelves
3822,4.35,302.13,food,9.95,noodles
3107,2.88,302.23,furniture,2.13,press
3569,7.93,302.26,clothing,9.82,dress
7057,6.11,302.3,furniture,3.62,chair
2581,2.56,302.39,food,11.92,chicken
5629,5.75,302.55,furniture,2.68,cot
1095,3.28,302.59,furniture,1.43,sofa
3090,5.84,302.6,furniture,10.84,bed
8164,5.87,303.14,food,10.98,noodles
7203,8.77,303.2,food,11.22,roll
3615,9.81,303.28,furniture,2.76,chair
7138,1.21,303.5,furniture,15.57,desk
9948,6.41,303.56,clothing,17.57,skirt
3834,4.8,303.62,furniture,13.73,sofa
2384,2.04,303.7,food,6.0,sauce
9114,3.67,303.8,clothing,3.2,polo
3504,4.39,303.88,furniture,3.83,press
3037,7.65,303.95,clothing,8.11,trousers
7141,1.95,303.95,clothing,3.3,socks
4845,5.87,304.0,food,15.85,sauce
7286,5.81,304.05,clothing,13.26,jeans
2024,1.72,304.09,food,7.47,yoghurt
9997,7.77,304.13,clothing,16.47,underwear
780,5.42,304.18,clothing,0.47,polo
484,2.01,304.3,clothing,14.33,socks
4609,3.94,304.48,furniture,3.69,dining table
2669,9.06,304.7,clothing,9.68,tie
3777,1.32,304.71,furniture,15.47,cot
1003,7.21,304.74,clothing,8.53,underwear
3094,1.93,304.74,food,16.84,roll
2914,7.34,304.78,food,3.63,beef
8480,7.14,305.08,food,1.64,noodles
7751,9.91,305.17,furniture,12.57,press
8790,0.07,305.65,food,5.49,sauce
1225,0.88,305.7,furniture,9.14,cot
5436,1.01,305.7,clothing,17.6,jeans
4997,6.79,305.76,food,16.19,ice cream
9477,9.71,305.99,food,15.13,quinoa
2872,0.19,306.09,clothing,1.31,polo
3006,9.32,306.18,furniture,0.42,desk
8939,6.97,306.26,clothing,1.01,dress
5633,6.88,306.27,furniture,13.36,dining table
1839,5.82,306.32,furniture,0.19,press
3953,6.33,306.4,furniture,11.9,cot
5266,7.57,306.42,clothing,7.72,trousers
5654,4.02,306.42,food,14.58,ice cream
3760,5.5,306.44,clothing,10.46,jeans
2963,5.28,306.52,food,10.44,ice cream
5261,5.06,306.53,clothing,17.88,shirt
9705,2.52,306.64,clothing,0.32,t-shirt
3811,5.53,306.74,clothing,8.93,polo
2902,3.82,306.77,clothing,0.58,shirt
5834,5.68,306.92,furniture,1.8,cot
1560,8.84,306.96,furniture,16.56,sofa
4524,5.39,307.14,clothing,3.1,socks
2736,9.47,307.2,furniture,17.06,shelves
4792,3.42,307.22,food,16.52,quinoa
7891,2.73,307.34,food,1.87,whey
9817,7.62,307.42,food,4.41,yoghurt
2083,9.97,307.43,food,0.68,yoghurt
1320,0.15,307.56,food,15.15,roll
6595,5.42,307.59,food,4.59,yoghurt
7479,3.0,308.16,food,16.3,ice cream
3000,4.12,308.23,food,5.36,bread
2695,6.26,308.36,clothing,9.82,dress
3097,5.18,308.45,furniture,7.45,cot
6010,3.12,308.68,food,15.82,yoghurt
4007,9.91,308.69,food,7.69,quinoa
3327,1.42,308.81,clothing,4.01,shirt
7674,4.54,309.05,food,0.55,ice cream
9881,9.79,309.12,clothing,1.55,underwear
894,7.63,309.24,food,5.92,yoghurt
6518,5.2,309.31,furniture,6.41,chair
1053,6.14,309.32,clothing,11.34,skirt
1515,5.89,309.37,food,11.39,wrap
6708,8.46,309.6,furniture,3.42,sofa
4735,5.5,310.31,food,3.03,quinoa
6240,1.61,310.39,clothing,12.65,shirt
588,1.06,310.45,clothing,5.21,jeans
8471,9.94,310.56,food,14.54,yoghurt
8354,3.15,310.69,clothing,2.45,tie
7731,4.65,310.78,food,2.04,chicken
3211,0.78,310.81,food,4.42,rice
3320,3.02,310.87,clothing,11.9,polo
3857,9.99,310.93,food,13.99,roll
1167,1.96,310.98,clothing,18.65,underwear
7603,0.99,311.11,food,18.48,beef
9150,9.07,311.21,food,9.22,beef
1222,3.59,311.22,furniture,5.67,desk
7071,7.96,311.28,clothing,9.61,dress
7393,7.75,311.42,clothing,18.02,socks
4624,3.96,311.47,food,7.29,rice
1403,4.45,311.76,clothing,13.1,t-shirt
2256,0.2,312.02,clothing,8.28,socks
2006,6.2,312.12,food,16.92,sauce
6428,9.58,312.5,food,5.5,wrap
2314,8.02,312.61,furniture,2.86,dining table
271,9.43,312.92,clothing,19.56,polo
6710,3.29,313.0,clothing,1.03,polo
5796,8.63,313.08,food,7.8,beef
5616,3.69,313.12,food,0.25,whey
2337,2.35,313.16,food,15.65,roll
6896,8.8,313.18,furniture,6.26,sofa
3914,2.62,313.24,clothing,13.31,polo
3558,4.01,313.25,clothing,18.28,skirt
3775,4.36,313.32,clothing,14.64,tie
7464,8.62,313.36,food,16.5,sauce
9248,0.21,313.37,food,8.61,beef
6759,3.83,313.41,food,6.89,ice cream
5929,4.6,313.55,food,17.22,whey
8519,1.45,313.58,clothing,12.93,jeans
8268,5.98,313.62,furniture,1.75,sofa
4919,4.23,313.8,clothing,2.28,tie
7666,1.47,313.85,furniture,14.08,chair
9031,0.01,313.88,food,11.44,quinoa
800,4.94,314.0,food,0.07,noodles
149,2.38,314.22,furniture,8.8,shelves
2376,2.23,314.27,clothing,3.94,t-shirt
3281,5.16,314.41,clothing,7.53,jeans
1083,3.0,314.43,clothing,5.1,socks
5649,0.72,314.47,furniture,1.55,sofa
8378,2.62,314.7,food,11.22,ice cream
9647,6.11,314.84,furniture,15.55,dining table
4129,3.29,315.02,clothing,3.59,polo
3786,8.29,315.06,clothing,16.52,skirt
5962,3.5,315.31,furniture,12.15,shelves
3011,8.75,315.35,furniture,1.99,sofa
6030,0.06,315.36,clothing,10.29,jeans
9980,5.75,315.48,furniture,1.02,chair
1569,2.65,315.67,furniture,12.96,dining table
2897,3.21,315.68,clothing,8.4,t-shirt
4714,5.13,315.7,furniture,19.89,cot
7164,3.13,315.88,furniture,18.67,cot
4630,5.41,315.89,food,1.16,rice
9245,1.73,316.03,clothing,12.96,jeans
4034,2.2,316.09,clothing,18.16,jeans
3424,4.1,316.13,food,14.95,noodles
7561,3.91,316.15,clothing,8.09,skirt
6390,3.76,316.3,furniture,19.43,cot
3162,3.85,316.31,clothing,7.49,tie
3905,4.76,316.68,furniture,8.36,bed
7527,7.46,316.74,food,5.65,chicken
4985,8.73,316.77,clothing,1.76,trousers
5444,2.76,316.82,furniture,11.06,dining table
3549,6.54,316.83,food,13.91,beef
2291,9.95,316.87,clothing,5.32,shirt
6110,7.38,316.91,clothing,5.13,jeans
3436,4.37,317.24,furniture,10.29,chair
6497,2.56,317.38,food,17.71,ice cream
5858,4.65,317.39,food,0.27,quinoa
3215,2.47,317.48,food,1.68,quinoa
7244,4.11,318.15,food,15.13,chicken
8806,4.69,318.3,furniture,8.83,chair
6335,1.69,318.33,furniture,12.02,press
6369,9.57,318.37,food,0.84,sauce
7736,9.57,318.45,food,13.71,wrap
4339,4.48,318.47,furniture,18.92,cot
7032,0.65,318.51,clothing,3.12,underwear
8159,1.63,318.57,clothing,14.55,jeans
3964,3.36,318.58,food,19.18,chicken
2102,4.16,318.59,clothing,6.62,socks
1699,1.17,318.66,clothing,1.54,trousers
7782,1.31,318.73,food,14.69,rice
9638,8.36,318.93,food,13.12,sauce
6818,7.67,319.01,food,5.43,yoghurt
633,1.0,319.04,clothing,2.65,jeans
6127,3.22,319.09,clothing,13.46,trousers
2198,0.42,319.12,furniture,4.35,desk
1902,6.58,319.22,furniture,11.21,desk
107,4.87,319.3,furniture,19.33,bed
6334,4.75,319.31,clothing,19.24,tie
6593,9.36,319.54,clothing,6.8,tie
8765,0.37,319.59,food,14.44,rice
1150,7.53,319.61,clothing,16.21,polo
8226,2.66,320.13,clothing,18.99,shirt
1501,4.98,320.15,food,9.58,ice cream
5559,6.33,320.25,furniture,7.92,press
1288,9.49,320.33,food,9.83,rice
9667,3.95,320.49,furniture,4.39,dining table
2761,5.34,320.52,clothing,0.56,socks
6857,0.05,320.66,furniture,13.83,cot
8116,5.01,320.79,clothing,13.93,skirt
5721,9.26,320.88,furniture,13.49,cot
9418,3.38,321.26,clothing,13.06,polo
4498,5.78,321.3,furniture,2.92,bed
6778,0.32,321.56,clothing,17.05,tie
4526,4.88,321.6,clothing,11.55,trousers
7727,4.21,321.61,food,2.28,beef
9325,4.72,321.62,food,4.77,roll
7116,2.88,321.7,clothing,17.01,socks
4616,1.45,321.71,furniture,1.21,desk
1628,4.27,321.77,food,8.53,yoghurt
2700,9.24,321.85,clothing,18.43,shirt
9241,8.93,322.23,clothing,17.93,trousers
5685,5.57,322.35,furniture,15.01,cot
924,1.99,322.4,food,10.2,quinoa
9280,7.68,322.42,food,11.87,yoghurt
4575,3.65,322.52,clothing,7.15,t-shirt
1682,5.91,322.56,furniture,10.19,sofa
1010,8.75,322.62,furniture,12.86,desk
5500,9.8,322.94,clothing,15.34,t-shirt
8706,0.53,322.96,clothing,19.59,trousers
9707,7.33,323.06,furniture,10.21,cot
9323,5.06,323.51,food,15.13,beef
6206,1.39,323.64,clothing,7.53,polo
3167,0.64,323.65,food,5.43,ice cream
4548,3.47,323.65,food,17.03,rice
3182,7.11,323.95,food,16.9,sauce
8848,2.72,324.04,food,1.15,noodles
4773,5.19,324.23,furniture,16.75,desk
2677,0.67,324.24,furniture,2.64,bed
6007,6.28,324.35,clothing,19.28,dress
7287,2.82,324.66,food,12.41,noodles
3722,5.89,324.89,furniture,4.78,desk
6077,9.89,324.91,clothing,9.26,t-shirt
4173,1.48,324.99,furniture,10.14,press
8796,3.49,325.05,clothing,5.93,jeans
8769,3.63,325.09,furniture,7.3,bed
825,1.1,325.11,clothing,3.22,underwear
188,7.98,325.14,furniture,10.31,chair
4095,7.61,325.25,clothing,14.19,shirt
9680,9.52,325.25,clothing,6.56,socks
5183,4.33,325.26,furniture,9.7,press
6602,1.54,325.42,clothing,5.95,dress
6597,7.33,325.59,food,8.25,bread
2293,5.78,325.76,clothing,17.71,tie
6021,6.22,325.76,clothing,12.3,underwear
8430,4.08,325.87,clothing,17.16,jeans
2832,0.64,326.09,furniture,6.42,chair
385,6.59,326.33,food,4.32,whey
9011,1.94,326.38,clothing,19.48,tie
4239,1.81,326.43,food,13.79,bread
8711,5.16,326.46,furniture,15.27,chair
2303,9.35,326.49,furniture,15.32,shelves
8078,3.64,326.53,food,6.35,quinoa
8868,4.81,326.56,clothing,16.6,shirt
9633,6.3,326.63,furniture,16.73,shelves
182,7.59,326.64,clothing,16.67,skirt
1702,4.71,326.68,clothing,19.39,tie
3982,1.51,326.8,clothing,2.11,t-shirt
7051,4.72,326.81,clothing,6.69,tie
4724,5.13,326.84,food,8.6,sauce
1012,9.19,327.0,clothing,3.07,skirt
4851,8.4,327.28,furniture,16.61,bed
942,8.29,327.42,furniture,11.06,sofa
3602,7.18,327.6,furniture,13.77,bed
6732,5.28,327.79,clothing,5.38,dress
3148,6.48,327.87,food,2.89,ice cream
7063,8.05,327.88,furniture,3.47,chair
185,4.63,327.9,clothing,9.95,dress
4868,6.53,328.08,furniture,13.11,bed
2193,4.77,328.31,furniture,17.51,shelves
2938,2.29,328.32,food,9.56,yoghurt
8699,1.92,328.42,clothing,15.95,t-shirt
1814,1.93,328.63,furniture,14.71,cot
9564,4.34,328.73,furniture,17.68,press
6895,3.61,328.97,furniture,16.25,cot
9336,9.87,329.06,furniture,5.78,chair
708,7.87,329.27,furniture,17.99,shelves
3104,8.3,329.34,food,4.46,bread
279,6.97,329.38,food,19.39,roll
4358,1.82,329.39,furniture,0.57,bed
870,3.64,329.43,furniture,16.8,bed
8191,2.45,329.47,food,16.71,wrap
1110,4.2,329.66,clothing,14.29,dress
3378,3.68,329.67,furniture,8.88,dining table
9309,7.58,329.89,furniture,10.35,chair
5350,9.54,329.92,food,4.22,whey
1331,8.73,329.97,furniture,2.29,press
3018,7.18,330.04,clothing,13.05,t-shirt
776,4.69,330.07,clothing,3.28,t-shirt
3134,5.1,330.29,food,16.62,bread
1650,9.56,330.33,food,10.49,ice cream
9747,1.41,330.37,food,6.37,rice
8901,9.66,330.5,furniture,1.4,bed
4810,9.97,330.59,furniture,18.7,cot
5258,1.75,330.62,furniture,18.28,bed
4885,1.04,330.64,clothing,7.55,dress
1938,0.97,330.65,furniture,15.42,chair
2583,4.19,330.79,food,2.01,yoghurt
4223,2.1,330.8,food,4.01,ice cream
5245,5.24,330.84,clothing,6.9,dress
8998,4.57,330.94,furniture,8.6,chair
6772,8.19,330.95,clothing,0.62,shirt
5904,4.76,330.98,furniture,5.33,press
9662,8.96,331.27,food,17.2,quinoa
2091,0.12,331.31,clothing,3.67,polo
9621,0.2,331.33,clothing,0.25,skirt
2576,0.81,331.36,furniture,6.8,sofa
9740,2.67,331.65,clothing,18.02,polo
6984,3.34,331.7,food,19.4,quinoa
2748,2.5,331.85,clothing,15.64,socks
9328,5.21,331.96,food,3.21,rice
1124,1.29,331.97,furniture,4.8,shelves
1666,4.96,332.02,furniture,14.72,desk
5522,7.0,332.22,furniture,15.82,shelves
5644,8.92,332.27,food,11.29,ice cream
1324,6.57,332.41,clothing,19.22,underwear
608,3.39,332.54,clothing,18.73,skirt
49,2.92,332.67,clothing,19.74,trousers
925,8.78,332.76,food,13.84,noodles
7490,1.64,332.8,clothing,0.89,underwear
5055,5.57,332.85,food,17.2,bread
1618,6.43,332.87,clothing,13.65,trousers
8649,4.46,333.12,clothing,19.95,polo
466,0.93,333.24,furniture,9.03,desk
8814,1.82,333.27,clothing,16.11,underwear
7069,2.86,333.29,furniture,4.53,desk
3202,1.16,333.36,food,8.59,bread
3438,8.08,333.54,clothing,6.37,polo
229,6.15,333.55,clothing,3.67,t-shirt
1864,6.89,333.72,clothing,19.56,tie
9028,9.06,333.72,clothing,19.11,shirt
8635,1.73,333.73,clothing,11.97,dress
9818,0.12,333.78,food,3.7,ice cream
9637,8.51,333.92,food,6.38,noodles
2653,3.09,334.14,food,13.93,quinoa
6887,5.96,334.17,furniture,4.09,desk
6657,5.48,334.38,clothing,7.35,socks
8603,5.93,334.38,food,10.73,beef
1921,3.36,334.45,clothing,5.46,socks
5293,9.65,334.6,food,14.19,bread
6805,0.33,334.96,clothing,6.2,dress
6100,2.4,334.99,food,7.81,quinoa
5210,1.0,335.07,clothing,0.0,shirt
5572,8.79,335.29,food,12.55,whey
7536,8.35,335.29,clothing,16.83,jeans
9545,9.06,335.33,food,3.65,whey
7892,3.54,335.36,food,10.25,quinoa
3434,0.09,335.7,food,10.64,rice
1170,1.18,335.71,clothing,1.2,underwear
1097,7.76,335.72,clothing,19.36,t-shirt
8805,8.14,335.8,clothing,1.35,polo
2110,7.42,335.82,clothing,1.15,trousers
7457,4.26,336.14,food,0.85,whey
7552,5.17,336.14,clothing,1.8,socks
9189,1.71,336.15,food,17.36,beef
9048,5.18,336.23,food,6.69,beef
5364,0.2,336.26,furniture,11.52,bed
3890,6.14,336.43,clothing,1.42,socks
1071,7.45,336.75,furniture,11.37,cot
3171,3.99,336.82,food,13.14,bread
9606,6.98,336.93,furniture,13.7,cot
4666,0.19,337.0,food,6.7,noodles
8896,5.59,337.04,furniture,3.92,bed
4135,5.52,337.11,clothing,16.55,polo
8013,9.01,337.2,food,12.09,sauce
4288,5.88,337.21,clothing,15.81,trousers
1498,0.0,337.27,furniture,18.42,shelves
8520,4.13,337.27,furniture,11.1,desk
3175,2.16,337.3,food,3.55,rice
1145,6.38,337.45,furniture,0.94,sofa
1919,4.71,337.46,food,9.25,ice cream
9098,4.61,337.57,furniture,11.61,sofa
1144,2.83,337.6,clothing,7.96,underwear
3612,8.8,337.65,clothing,16.76,shirt
2276,7.24,337.66,clothing,4.49,dress
3732,2.69,337.67,clothing,6.77,t-shirt
6607,9.73,337.7,furniture,3.12,chair
5587,4.98,337.77,clothing,7.47,socks
2660,9.23,337.79,food,17.41,sauce
8776,1.49,337.82,food,6.63,whey
1834,3.21,337.85,clothing,18.01,t-shirt
6964,6.91,337.94,clothing,9.74,tie
4723,9.71,338.29,clothing,1.1,polo
9372,7.55,338.35,clothing,10.78,dress
4302,7.88,338.37,clothing,3.65,shirt
8881,2.99,338.44,food,14.16,rice
7624,5.82,338.51,food,1.32,sauce
8423,4.36,338.52,furniture,8.15,dining table
4734,3.9,338.62,clothing,17.79,dress
4983,5.28,338.71,furniture,14.28,sofa
6364,9.24,338.79,food,6.73,chicken
4390,4.27,339.12,food,3.68,quinoa
2827,4.18,339.16,clothing,3.58,tie
2826,6.87,339.19,furniture,18.47,press
9508,1.04,339.34,furniture,13.54,cot
6085,1.35,339.47,furniture,2.15,desk
8924,8.42,339.56,clothing,3.56,underwear
9219,9.81,339.68,food,13.8,beef
6629,1.38,339.8,food,19.76,yoghurt
3297,5.05,339.9,furniture,5.49,press
9059,9.07,339.93,food,18.83,roll
599,1.5,340.06,food,18.12,bread
778,3.56,340.34,clothing,14.4,jeans
8182,5.87,340.34,furniture,0.22,chair
7473,9.35,340.5,clothing,15.29,trousers
3307,4.65,340.51,furniture,18.33,sofa
9529,7.42,340.59,furniture,1.45,bed
581,3.9,340.62,food,8.63,beef
9752,2.86,340.66,clothing,19.61,tie
5974,4.64,340.67,food,15.68,beef
7688,8.72,340.82,food,3.74,whey
5414,1.9,340.84,furniture,10.65,sofa
2608,5.54,340.87,clothing,12.11,dress
9416,2.04,340.92,furniture,7.53,desk
7311,0.47,340.96,food,17.39,noodles
1668,1.58,341.02,clothing,10.04,socks
1460,5.65,341.07,furniture,17.55,cot
2909,5.49,341.12,food,15.55,wrap
5749,7.51,341.23,food,4.57,roll
2578,0.36,341.4,clothing,1.02,underwear
9444,0.49,341.45,furniture,9.83,chair
9976,1.6,341.48,furniture,12.14,cot
2472,3.74,341.49,furniture,9.33,press
1469,3.65,341.68,clothing,18.82,t-shirt
8686,2.88,341.68,clothing,7.52,dress
4184,0.79,341.87,food,0.34,beef
8309,2.05,341.92,food,4.03,whey
2844,7.13,341.99,furniture,1.52,sofa
3031,8.34,342.03,food,0.4,wrap
218,2.78,342.25,food,3.82,bread
1740,1.27,342.27,clothing,6.48,underwear
8963,4.73,342.28,food,10.97,whey
616,3.48,342.3,furniture,9.78,cot
4327,1.36,342.36,clothing,7.43,trousers
1048,4.62,342.45,clothing,16.08,skirt
524,9.11,342.72,furniture,12.19,chair
9713,8.64,342.75,clothing,14.62,tie
5807,7.62,342.94,clothing,8.09,dress
2634,4.91,342.99,clothing,4.08,shirt
2121,0.52,343.02,food,5.74,roll
3929,8.12,343.03,furniture,2.05,cot
3121,9.72,343.06,clothing,3.43,dress
1555,0.56,343.13,clothing,13.92,tie
7212,9.19,343.23,clothing,11.55,dress
6697,6.92,343.31,clothing,8.46,trousers
6554,1.74,343.5,furniture,7.6,desk
9165,5.6,343.57,clothing,7.6,trousers
6217,1.91,343.64,clothing,3.96,underwear
7857,8.97,343.66,clothing,1.39,underwear
811,5.35,343.83,furniture,17.6,cot
1514,4.21,343.86,furniture,19.39,chair
5801,0.77,344.04,furniture,16.6,chair
4976,9.75,344.17,furniture,7.74,cot
3423,4.76,344.2,furniture,2.0,shelves
397,4.99,344.34,clothing,14.12,skirt
214,2.06,344.52,clothing,15.98,tie
6970,5.1,344.6,clothing,15.4,skirt
6639,1.11,344.65,clothing,0.32,socks
1848,7.82,344.67,food,1.05,noodles
7125,0.69,344.69,furniture,5.33,bed
4381,9.28,344.81,furniture,9.13,cot
792,5.31,344.82,furniture,3.89,shelves
4465,0.22,344.82,food,5.4,whey
4459,5.69,344.88,food,3.31,bread
7048,0.35,344.95,food,15.66,sauce
1949,9.38,344.98,furniture,17.36,sofa
3533,4.8,345.05,food,2.88,noodles
3817,4.2,345.19,clothing,17.58,t-shirt
1769,0.29,345.21,furniture,3.34,desk
3856,2.76,345.3,furniture,8.08,desk
2036,0.32,345.35,clothing,6.51,socks
9865,0.09,345.43,food,16.61,yoghurt
9875,8.69,345.44,clothing,11.41,tie
7553,8.65,345.49,food,8.62,chicken
8707,4.15,345.52,furniture,19.86,press
5637,6.42,345.57,food,3.73,quinoa
5992,7.89,345.57,furniture,8.14,sofa
8978,6.7,345.61,furniture,13.79,cot
1375,8.26,345.62,clothing,4.15,socks
7475,7.49,345.69,food,18.33,yoghurt
3105,1.75,345.84,furniture,18.61,bed
3389,4.31,345.87,clothing,19.54,jeans
7859,1.95,345.9,clothing,14.51,t-shirt
8001,7.79,346.0,clothing,4.87,underwear
8250,4.97,346.0,clothing,17.97,t-shirt
2776,0.01,346.2,food,5.93,yoghurt
7698,2.35,346.24,clothing,10.85,dress
8209,8.09,346.24,furniture,19.43,cot
1996,2.28,346.29,furniture,19.92,desk
9814,9.93,346.4,clothing,18.68,tie
4478,8.5,346.53,furniture,0.32,bed
6922,6.53,346.6,clothing,14.51,trousers
1791,9.94,346.87,furniture,4.16,shelves
6423,4.11,346.88,clothing,18.98,t-shirt
3823,9.96,346.9,clothing,6.9,t-shirt
6242,3.08,346.98,furniture,4.12,press
5655,7.63,347.04,furniture,4.05,chair
7840,8.71,347.14,clothing,10.69,underwear
6527,8.99,347.19,furniture,15.28,shelves
1597,5.99,347.31,clothing,12.74,trousers
8591,0.98,347.52,clothing,16.03,dress
5292,2.32,347.54,furniture,4.38,desk
3051,4.53,347.55,clothing,6.23,socks
5495,2.41,347.79,food,3.65,rice
4707,3.83,347.82,food,15.71,beef
9744,1.49,347.88,clothing,15.21,polo
9968,6.09,347.89,clothing,18.72,trousers
