stock_no,product_size,profit,product_type,weight,product_name
9463,2.95,521.54,clothing,2.28,t-shirt
1232,2.96,85.74,furniture,17.69,dining table
2643,2.96,407.92,furniture,11.76,cot
3186,2.96,101.14,clothing,1.89,jeans
4092,2.96,76.51,clothing,1.02,skirt
4843,2.96,17.55,clothing,11.3,socks
5046,2.96,24.73,food,19.09,noodles
5950,2.96,549.61,food,8.56,sauce
6550,2.96,49.8,food,10.87,rice
6730,2.96,589.54,furniture,3.74,dining table
9085,2.96,712.13,food,2.98,wrap
85,2.97,484.75,food,0.84,bread
1289,2.97,633.62,food,13.93,bread
1495,2.97,786.93,furniture,11.71,desk
1581,2.97,239.56,furniture,5.81,shelves
2185,2.97,82.08,clothing,16.5,tie
2767,2.97,956.7,clothing,2.92,skirt
3275,2.97,377.02,food,11.99,beef
3397,2.97,512.51,food,15.79,noodles
5073,2.97,952.64,furniture,17.93,sofa
6790,2.97,983.17,clothing,14.22,trousers
6873,2.97,536.7,furniture,13.26,chair
9012,2.97,546.36,furniture,2.57,chair
1037,2.98,542.06,clothing,7.62,polo
1599,2.98,19.5,food,16.62,whey
1889,2.98,386.64,food,10.29,chicken
1894,2.98,819.91,food,11.43,yoghurt
2836,2.98,812.29,clothing,5.32,socks
3595,2.98,738.45,clothing,14.26,shirt
3794,2.98,468.04,food,11.3,chicken
4846,2.98,964.45,clothing,9.59,trousers
7234,2.98,627.72,clothing,13.87,t-shirt
7460,2.98,696.12,food,11.22,noodles
7766,2.98,197.67,clothing,1.24,polo
8169,2.98,801.29,furniture,5.06,shelves
8564,2.98,689.66,furniture,18.24,sofa
788,2.99,222.7,clothing,17.57,socks
822,2.99,151.27,furniture,19.83,dining table
3302,2.99,553.49,food,15.2,beef
4383,2.99,759.31,food,12.69,wrap
4566,2.99,433.53,clothing,19.91,dress
5752,2.99,901.28,clothing,13.23,socks
5930,2.99,524.73,food,12.66,bread
7566,2.99,5.0,food,16.09,roll
8486,2.99,40.92,clothing,6.87,dress
8761,2.99,874.83,furniture,11.24,shelves
8881,2.99,338.44,food,14.16,rice
9307,2.99,114.18,furniture,8.41,desk
9480,2.99,425.97,furniture,10.59,cot
228,3.0,473.02,furniture,12.91,cot
1083,3.0,314.43,clothing,5.1,socks
1838,3.0,763.17,food,18.16,roll
4817,3.0,748.69,furniture,1.21,sofa
5115,3.0,996.06,clothing,5.73,shirt
5222,3.0,826.62,clothing,10.83,trousers
7114,3.0,200.02,food,9.51,quinoa
7169,3.0,571.41,food,0.73,wrap
7479,3.0,308.16,food,16.3,ice cream
427,3.01,565.39,furniture,18.56,cot
883,3.01,216.91,furniture,6.53,cot
899,3.01,486.94,clothing,10.44,polo
1603,3.01,693.34,furniture,16.91,chair
1925,3.01,595.91,food,16.64,sauce
2532,3.01,478.67,clothing,7.63,shirt
3164,3.01,149.36,furniture,17.12,sofa
3631,3.01,430.06,clothing,1.08,dress
4578,3.01,29.5,clothing,12.63,t-shirt
5038,3.01,251.05,furniture,17.37,press
5251,3.01,356.58,furniture,12.13,shelves
5951,3.01,421.43,furniture,7.32,press
8217,3.01,774.81,furniture,9.72,press
9953,3.01,918.65,food,2.28,ice cream
269,3.02,126.78,furniture,12.18,cot
3320,3.02,310.87,clothing,11.9,polo
5823,3.02,117.75,clothing,12.5,t-shirt
7189,3.02,27.16,food,8.12,beef
7362,3.02,539.85,food,18.63,bread
9639,3.02,443.39,furniture,13.01,dining table
9883,3.02,961.81,clothing,3.74,underwear
1981,3.03,224.85,furniture,12.78,bed
3077,3.03,941.19,food,11.13,yoghurt
4988,3.03,807.91,clothing,17.45,t-shirt
7401,3.03,637.37,food,4.16,roll
7770,3.03,169.37,clothing,2.93,shirt
8238,3.03,170.86,food,5.28,noodles
8597,3.03,588.01,clothing,3.83,t-shirt
8947,3.03,840.97,clothing,9.98,tie
9949,3.03,687.58,clothing,1.8,polo
135,3.04,113.58,furniture,13.45,cot
705,3.04,473.51,furniture,2.68,desk
1264,3.04,97.19,clothing,15.9,shirt
2628,3.04,246.68,furniture,14.63,cot
3963,3.04,931.25,clothing,14.08,trousers
5757,3.04,236.67,clothing,18.86,skirt
7501,3.04,383.68,furniture,18.25,desk
7609,3.04,522.29,furniture,8.66,sofa
8234,3.04,768.14,clothing,15.06,t-shirt
8368,3.04,963.47,furniture,14.03,press
8694,3.04,834.47,furniture,17.45,desk
1,3.05,205.36,clothing,5.1,polo
3462,3.05,157.91,furniture,6.94,chair
6998,3.05,555.44,furniture,3.81,bed
7279,3.05,477.15,food,6.34,wrap
9445,3.05,629.74,food,12.12,noodles
235,3.06,971.7,clothing,12.02,jeans
1543,3.06,972.81,clothing,10.12,skirt
1820,3.06,643.71,furniture,19.22,shelves
2338,3.06,596.3,furniture,19.24,shelves
2424,3.06,359.78,furniture,2.5,shelves
2545,3.06,948.61,clothing,16.02,polo
3371,3.06,480.32,furniture,3.18,press
4238,3.06,136.76,clothing,2.4,socks
4273,3.06,29.45,food,14.39,sauce
5898,3.06,942.56,furniture,8.34,press
5909,3.06,255.78,food,16.19,sauce
7255,3.06,914.69,food,4.03,noodles
7657,3.06,789.38,food,18.32,noodles
8123,3.06,409.87,furniture,18.44,sofa
9064,3.06,554.31,food,8.72,roll
9178,3.06,590.7,clothing,17.5,tie
1075,3.07,745.04,clothing,4.77,polo
3357,3.07,995.46,food,5.94,sauce
3779,3.07,206.96,furniture,19.61,desk
6419,3.07,124.75,clothing,8.2,tie
6536,3.07,747.08,clothing,12.97,shirt
6971,3.07,181.26,food,12.53,bread
7778,3.07,511.91,clothing,13.69,polo
8134,3.07,83.86,furniture,1.92,desk
337,3.08,290.97,furniture,6.4,press
1860,3.08,843.77,food,8.7,beef
4030,3.08,114.34,food,9.27,whey
4951,3.08,760.37,clothing,4.3,dress
5863,3.08,282.91,clothing,7.94,dress
6242,3.08,346.98,furniture,4.12,press
7523,3.08,410.3,food,14.85,wrap
7884,3.08,167.01,food,19.75,chicken
8114,3.08,261.47,clothing,1.18,t-shirt
8304,3.08,986.57,furniture,15.28,desk
8641,3.08,392.72,clothing,16.1,trousers
69,3.09,8.7,food,9.45,noodles
169,3.09,815.04,furniture,3.71,bed
2653,3.09,334.14,food,13.93,quinoa
5049,3.09,129.86,furniture,11.05,press
7056,3.09,361.58,food,2.97,sauce
7643,3.09,234.43,clothing,13.85,polo
8071,3.09,242.57,clothing,7.83,tie
9148,3.09,115.74,food,7.69,sauce
877,3.1,814.66,food,8.42,bread
901,3.1,108.93,food,10.07,rice
1159,3.1,990.11,furniture,4.63,bed
1183,3.1,194.15,clothing,17.42,underwear
1470,3.1,479.28,furniture,14.49,chair
7009,3.1,996.1,food,0.53,roll
7040,3.1,604.4,clothing,16.42,polo
8681,3.1,783.21,clothing,3.66,underwear
9138,3.1,300.83,furniture,8.58,press
4152,3.11,489.3,clothing,8.34,tie
4305,3.11,160.77,clothing,2.6,polo
4726,3.11,288.21,furniture,1.65,desk
6460,3.11,785.49,clothing,8.42,jeans
7822,3.11,221.44,clothing,4.75,polo
583,3.12,360.72,furniture,12.24,press
1826,3.12,552.44,food,17.05,ice cream
1985,3.12,771.85,furniture,15.31,dining table
2962,3.12,122.6,food,8.58,sauce
4535,3.12,998.69,furniture,11.49,shelves
4756,3.12,541.43,clothing,8.24,skirt
6010,3.12,308.68,food,15.82,yoghurt
7122,3.12,117.73,clothing,9.19,trousers
7986,3.12,594.45,clothing,9.71,socks
8006,3.12,637.19,clothing,7.07,polo
8544,3.12,681.39,furniture,7.81,dining table
9609,3.12,620.82,food,9.82,rice
9833,3.12,405.86,furniture,9.95,sofa
850,3.13,715.62,clothing,2.59,socks
1405,3.13,230.51,clothing,3.33,polo
2240,3.13,398.2,food,6.74,roll
2451,3.13,866.03,furniture,7.46,sofa
2528,3.13,192.48,furniture,7.18,cot
2858,3.13,700.33,furniture,17.08,desk
2928,3.13,122.85,food,14.39,roll
4404,3.13,142.76,furniture,15.14,cot
4530,3.13,839.4,food,17.47,roll
6088,3.13,79.59,food,15.47,noodles
7164,3.13,315.88,furniture,18.67,cot
7497,3.13,173.78,furniture,5.19,sofa
8861,3.13,298.35,clothing,4.02,trousers
8951,3.13,6.32,food,13.7,beef
9748,3.13,295.53,furniture,9.63,bed
509,3.14,117.82,clothing,17.5,trousers
736,3.14,925.36,clothing,14.6,skirt
2756,3.14,895.84,furniture,0.67,chair
2996,3.14,44.13,clothing,6.37,t-shirt
3774,3.14,826.13,clothing,17.46,jeans
3784,3.14,392.45,clothing,4.21,shirt
4226,3.14,760.16,furniture,0.77,desk
4410,3.14,231.59,furniture,7.92,press
4595,3.14,186.48,food,15.95,bread
5217,3.14,882.37,furniture,5.77,press
8087,3.14,54.85,food,13.92,beef
8586,3.14,670.39,food,0.37,sauce
1462,3.15,4.04,furniture,3.19,chair
5402,3.15,891.42,clothing,2.56,socks
6375,3.15,19.97,clothing,8.28,jeans
6610,3.15,536.01,food,12.98,wrap
6935,3.15,207.23,clothing,8.38,shirt
8354,3.15,310.69,clothing,2.45,tie
8384,3.15,389.39,food,5.66,chicken
9958,3.15,503.53,furniture,15.74,desk
1895,3.16,885.89,food,3.81,whey
3511,3.16,941.77,clothing,18.49,underwear
4765,3.16,695.73,food,7.55,beef
5742,3.16,865.91,furniture,12.19,press
6987,3.16,136.46,furniture,1.88,sofa
9716,3.16,552.8,furniture,14.79,cot
286,3.17,370.08,food,9.15,roll
1409,3.17,8.03,furniture,19.05,cot
3165,3.17,816.34,food,13.37,bread
4287,3.17,861.05,clothing,6.77,shirt
7049,3.17,769.13,furniture,7.85,cot
215,3.18,234.47,clothing,7.01,shirt
381,3.18,821.35,furniture,5.39,shelves
571,3.18,171.13,furniture,5.89,bed
573,3.18,449.06,furniture,16.47,dining table
1843,3.18,126.3,food,10.86,quinoa
3038,3.18,23.49,clothing,4.96,skirt
5424,3.18,230.38,furniture,11.13,desk
6218,3.18,633.9,food,14.97,noodles
6724,3.18,89.54,clothing,11.49,tie
8404,3.18,831.16,clothing,9.13,tie
9836,3.18,725.51,clothing,6.17,skirt
467,3.19,639.65,clothing,17.05,shirt
515,3.19,247.26,food,7.69,roll
3908,3.19,654.02,clothing,19.11,polo
4277,3.19,459.98,food,15.27,chicken
5383,3.19,182.42,clothing,6.13,underwear
5751,3.19,156.21,furniture,19.17,shelves
5928,3.19,797.18,clothing,6.87,skirt
8113,3.19,894.3,furniture,11.09,sofa
8926,3.19,850.86,furniture,0.55,cot
9877,3.19,556.35,food,12.3,quinoa
9930,3.19,563.25,clothing,0.81,underwear
181,3.2,981.96,furniture,10.84,press
698,3.2,989.81,furniture,2.19,sofa
1751,3.2,189.22,furniture,6.42,press
2176,3.2,953.49,clothing,19.08,trousers
2829,3.2,191.43,clothing,1.35,jeans
2830,3.2,153.48,food,12.5,bread
3227,3.2,63.75,clothing,16.28,dress
4154,3.2,784.78,food,5.31,roll
4243,3.2,677.92,furniture,11.53,chair
4751,3.2,208.58,furniture,7.2,bed
5442,3.2,3.57,furniture,8.99,press
602,3.21,585.39,clothing,12.32,underwear
701,3.21,469.71,clothing,6.49,underwear
1834,3.21,337.85,clothing,18.01,t-shirt
2897,3.21,315.68,clothing,8.4,t-shirt
3306,3.21,35.31,clothing,6.39,jeans
3402,3.21,118.78,clothing,6.21,jeans
3526,3.21,431.04,clothing,18.84,skirt
4379,3.21,160.21,furniture,15.49,shelves
5476,3.21,31.74,furniture,13.74,cot
6103,3.21,383.89,food,6.88,whey
7305,3.21,940.08,food,2.31,sauce
7322,3.21,752.03,furniture,16.48,cot
7860,3.21,144.32,clothing,8.09,shirt
8833,3.21,805.25,food,8.98,noodles
9906,3.21,367.88,food,13.54,ice cream
2678,3.22,860.92,clothing,17.49,socks
3184,3.22,704.57,food,8.2,sauce
6127,3.22,319.09,clothing,13.46,trousers
6295,3.22,261.76,furniture,5.5,press
8171,3.22,886.5,food,1.75,bread
8642,3.22,243.59,clothing,17.22,underwear
838,3.23,149.52,food,1.44,wrap
1078,3.23,123.92,clothing,19.8,trousers
3441,3.23,789.58,furniture,13.46,sofa
4442,3.23,694.96,food,19.01,whey
7085,3.23,845.8,food,6.94,yoghurt
8047,3.23,764.14,furniture,19.2,desk
9832,3.23,430.57,clothing,15.46,t-shirt
9,3.24,289.96,food,10.96,rice
1112,3.24,982.0,furniture,3.16,dining table
1750,3.24,856.99,furniture,19.62,dining table
2636,3.24,718.94,food,2.18,rice
3187,3.24,385.45,furniture,18.65,desk
3807,3.24,543.63,food,6.31,bread
5798,3.24,489.28,furniture,5.59,press
5910,3.24,130.5,clothing,15.97,polo
8133,3.24,733.8,clothing,2.88,socks
325,3.25,794.68,furniture,6.4,cot
989,3.25,851.22,clothing,1.49,shirt
1924,3.25,653.61,clothing,19.52,polo
3127,3.25,186.19,clothing,14.56,tie
6135,3.25,279.08,clothing,14.04,underwear
6672,3.25,97.38,furniture,3.1,sofa
7181,3.25,477.22,food,3.64,noodles
1625,3.26,937.58,furniture,10.82,desk
2626,3.26,34.88,food,6.23,yoghurt
2754,3.26,758.03,food,3.17,sauce
3770,3.26,544.79,furniture,15.06,bed
5569,3.26,264.25,furniture,6.89,chair
8314,3.26,830.62,food,12.62,beef
8326,3.26,109.5,food,6.73,wrap
8344,3.26,17.15,clothing,19.12,jeans
9687,3.26,169.52,furniture,13.99,dining table
1283,3.27,527.35,clothing,17.61,t-shirt
1733,3.27,961.35,clothing,17.96,dress
2274,3.27,43.33,clothing,19.27,underwear
3005,3.27,489.47,food,15.45,roll
3410,3.27,41.4,furniture,11.43,bed
4031,3.27,885.19,furniture,7.3,sofa
4510,3.27,854.23,furniture,0.04,desk
6074,3.27,69.44,food,19.32,bread
7192,3.27,680.67,food,15.01,noodles
7200,3.27,374.91,clothing,13.97,shirt
7315,3.27,872.45,food,1.41,bread
7918,3.27,83.24,food,3.95,whey
30,3.28,984.05,food,12.3,wrap
323,3.28,564.95,furniture,15.74,chair
540,3.28,407.15,clothing,0.33,t-shirt
1095,3.28,302.59,furniture,1.43,sofa
1277,3.28,385.27,food,10.12,chicken
1497,3.28,164.1,furniture,14.36,desk
1503,3.28,5.88,clothing,9.14,underwear
1583,3.28,242.86,clothing,6.06,t-shirt
1653,3.28,903.78,clothing,16.44,skirt
2014,3.28,78.44,clothing,10.97,tie
4718,3.28,912.46,furniture,19.57,cot
5537,3.28,42.01,furniture,13.02,shelves
5878,3.28,757.19,furniture,18.42,chair
6032,3.28,423.21,clothing,3.66,tie
8546,3.28,594.08,clothing,11.86,jeans
9104,3.28,737.88,food,10.46,ice cream
1805,3.29,791.69,food,18.67,noodles
2665,3.29,64.87,furniture,10.8,press
3592,3.29,680.95,food,1.29,chicken
4129,3.29,315.02,clothing,3.59,polo
5392,3.29,249.97,food,19.68,bread
6255,3.29,475.7,furniture,2.5,cot
6710,3.29,313.0,clothing,1.03,polo
8031,3.29,904.5,food,14.71,sauce
501,3.3,460.06,furniture,16.61,press
1975,3.3,231.79,clothing,7.17,tie
2099,3.3,223.21,furniture,7.05,chair
4503,3.3,288.33,clothing,2.61,dress
5719,3.3,212.01,furniture,8.2,press
7243,3.3,551.31,food,9.61,sauce
7378,3.3,612.03,clothing,16.51,underwear
7823,3.3,539.75,furniture,0.7,dining table
9428,3.3,740.16,furniture,17.78,desk
499,3.31,589.51,clothing,17.27,dress
4872,3.31,630.56,clothing,6.55,shirt
4965,3.31,153.55,furniture,7.12,sofa
5031,3.31,128.21,clothing,19.68,socks
5050,3.31,912.6,furniture,15.79,dining table
7681,3.31,144.41,food,0.68,quinoa
8043,3.31,400.07,food,10.89,noodles
8797,3.31,656.95,food,19.8,beef
9653,3.31,148.67,furniture,13.21,dining table
9798,3.31,458.53,clothing,5.29,socks
9998,3.31,998.3,food,1.24,ice cream
194,3.32,75.55,clothing,13.91,shirt
554,3.32,418.66,food,17.4,whey
920,3.32,81.73,furniture,6.38,dining table
1121,3.32,66.05,furniture,12.03,desk
1871,3.32,148.46,clothing,3.72,skirt
2175,3.32,793.49,clothing,12.79,dress
2254,3.32,129.11,food,12.84,whey
3296,3.32,884.67,furniture,17.28,desk
4393,3.32,972.62,food,13.2,noodles
4396,3.32,42.19,clothing,12.43,shirt
4858,3.32,224.8,food,15.08,chicken
675,3.33,643.99,clothing,4.47,jeans
2923,3.33,511.32,food,14.2,whey
3519,3.33,913.92,clothing,12.41,tie
4121,3.33,438.8,furniture,10.8,sofa
6741,3.33,960.34,food,17.37,beef
301,3.34,464.1,food,4.0,ice cream
4452,3.34,115.8,clothing,16.5,jeans
4699,3.34,785.26,clothing,14.16,skirt
4749,3.34,550.48,furniture,2.26,dining table
5348,3.34,156.31,food,13.57,rice
5778,3.34,361.79,furniture,6.1,desk
6232,3.34,410.09,clothing,18.68,dress
6929,3.34,177.74,furniture,18.84,press
6984,3.34,331.7,food,19.4,quinoa
8700,3.34,253.5,food,13.33,ice cream
9675,3.34,15.68,food,5.06,roll
1177,3.35,712.35,food,14.04,chicken
1315,3.35,885.15,food,12.14,roll
2812,3.35,542.75,food,0.89,wrap
3525,3.35,430.57,furniture,17.14,dining table
4028,3.35,919.44,food,8.69,rice
4245,3.35,101.62,furniture,10.52,shelves
5964,3.35,812.98,furniture,15.51,shelves
6491,3.35,686.82,food,5.83,rice
7757,3.35,289.73,clothing,7.55,polo
8292,3.35,900.3,food,0.26,sauce
8638,3.35,453.19,clothing,18.06,dress
9410,3.35,130.92,food,18.73,whey
9498,3.35,464.32,food,12.75,rice
1921,3.36,334.45,clothing,5.46,socks
3742,3.36,541.44,food,7.8,ice cream
3964,3.36,318.58,food,19.18,chicken
4036,3.36,976.39,clothing,11.64,trousers
5647,3.36,450.58,furniture,1.93,sofa
5701,3.36,702.45,clothing,13.33,jeans
6167,3.36,567.64,food,19.73,wrap
8930,3.36,690.47,clothing,13.42,polo
9550,3.36,847.84,clothing,16.58,skirt
125,3.37,730.89,food,9.22,chicken
1287,3.37,909.0,clothing,2.24,dress
3672,3.37,141.71,food,16.1,noodles
5635,3.37,578.27,food,17.76,yoghurt
6486,3.37,496.07,clothing,18.61,dress
7258,3.37,563.26,food,1.02,wrap
1923,3.38,977.18,food,17.96,chicken
2312,3.38,940.63,furniture,0.26,sofa
3871,3.38,214.55,clothing,1.61,jeans
4155,3.38,65.36,clothing,13.96,trousers
5577,3.38,501.69,food,11.82,sauce
5640,3.38,573.21,clothing,4.99,jeans
6196,3.38,516.71,furniture,9.8,press
6208,3.38,464.77,clothing,5.71,underwear
6400,3.38,450.49,clothing,9.71,shirt
8927,3.38,584.3,clothing,0.64,tie
9090,3.38,597.9,clothing,9.61,dress
9418,3.38,321.26,clothing,13.06,polo
608,3.39,332.54,clothing,18.73,skirt
3284,3.39,889.24,clothing,4.55,jeans
4334,3.39,95.29,food,11.74,wrap
5004,3.39,597.45,food,0.44,sauce
5120,3.39,705.01,furniture,12.92,cot
6182,3.39,739.46,clothing,14.48,dress
7340,3.39,484.06,clothing,6.47,trousers
9932,3.39,161.08,food,1.53,noodles
2221,3.4,122.0,furniture,5.57,sofa
2265,3.4,773.26,furniture,4.72,sofa
2339,3.4,110.43,clothing,13.22,skirt
2454,3.4,379.99,clothing,15.96,jeans
2561,3.4,773.33,clothing,15.13,skirt
2965,3.4,378.1,clothing,6.0,tie
3998,3.4,950.07,furniture,19.41,chair
5938,3.4,156.56,furniture,16.51,cot
7658,3.4,820.88,furniture,1.12,bed
8545,3.4,637.13,clothing,17.5,shirt
8772,3.4,542.16,food,18.45,whey
9837,3.4,51.25,clothing,19.0,jeans
585,3.41,618.95,food,16.33,whey
1407,3.41,814.93,food,2.32,bread
1504,3.41,801.15,clothing,17.97,socks
2900,3.41,266.53,clothing,5.61,socks
7853,3.41,735.92,food,17.46,roll
9016,3.41,221.02,furniture,5.18,sofa
9169,3.41,200.84,furniture,0.8,bed
493,3.42,51.54,furniture,11.28,dining table
2868,3.42,46.47,food,6.91,beef
3482,3.42,599.04,clothing,4.56,jeans
3818,3.42,429.7,food,6.89,ice cream
4115,3.42,880.36,furniture,19.25,bed
4774,3.42,496.62,clothing,3.46,jeans
4792,3.42,307.22,food,16.52,quinoa
5455,3.42,889.84,food,11.08,beef
9265,3.42,782.75,clothing,11.97,tie
9658,3.42,942.87,food,10.46,ice cream
1735,3.43,835.09,furniture,15.51,cot
1752,3.43,490.49,clothing,13.96,jeans
2462,3.43,917.83,furniture,19.16,chair
2998,3.43,696.53,food,16.48,chicken
3574,3.43,622.25,furniture,6.96,cot
3999,3.43,203.88,clothing,14.26,underwear
6212,3.43,118.83,furniture,7.38,dining table
7022,3.43,521.19,furniture,8.49,sofa
9646,3.43,141.9,food,6.84,bread
1318,3.44,222.32,furniture,4.36,sofa
1496,3.44,703.59,furniture,7.44,cot
2237,3.44,532.48,food,3.02,quinoa
2295,3.44,283.65,clothing,1.61,trousers
3033,3.44,464.33,food,2.74,quinoa
4274,3.44,865.79,clothing,19.81,tie
4807,3.44,737.35,furniture,11.22,dining table
5611,3.44,790.32,furniture,12.45,desk
6070,3.44,425.53,clothing,0.47,jeans
9072,3.44,598.35,clothing,13.65,tie
7955,3.45,782.05,clothing,9.34,dress
9552,3.45,21.0,furniture,16.73,cot
2927,3.46,445.09,food,10.06,yoghurt
3902,3.46,770.72,clothing,0.0,polo
7515,3.46,597.26,food,16.96,sauce
8240,3.46,937.01,furniture,14.92,press
147,3.47,123.84,food,14.61,roll
956,3.47,716.94,furniture,4.39,desk
1657,3.47,693.07,furniture,19.4,chair
2003,3.47,555.39,clothing,17.2,polo
3035,3.47,919.64,food,3.29,ice cream
3679,3.47,93.6,furniture,0.44,cot
3919,3.47,487.8,food,9.4,wrap
4103,3.47,393.15,furniture,1.9,chair
4548,3.47,323.65,food,17.03,rice
4761,3.47,247.17,clothing,12.07,shirt
6368,3.47,866.09,clothing,16.14,t-shirt
7635,3.47,604.09,furniture,13.75,chair
8656,3.47,520.86,clothing,2.98,jeans
557,3.48,159.48,food,19.86,bread
616,3.48,342.3,furniture,9.78,cot
1795,3.48,282.75,clothing,15.88,polo
1961,3.48,103.74,food,0.84,noodles
3769,3.48,493.82,furniture,8.21,cot
4829,3.48,385.76,clothing,15.6,jeans
5545,3.48,40.1,clothing,18.12,shirt
7366,3.48,968.24,furniture,12.81,press
7442,3.48,179.98,clothing,17.69,dress
8723,3.48,926.36,clothing,10.97,trousers
9452,3.48,618.26,clothing,5.27,tie
1525,3.49,925.86,furniture,5.73,sofa
2101,3.49,50.27,furniture,1.48,bed
3252,3.49,451.65,furniture,19.98,cot
4639,3.49,617.92,clothing,0.42,t-shirt
6720,3.49,60.06,food,14.6,whey
6926,3.49,861.08,food,18.72,beef
7003,3.49,540.5,clothing,13.57,jeans
8727,3.49,430.77,food,14.19,bread
8796,3.49,325.05,clothing,5.93,jeans
8858,3.49,644.13,clothing,16.5,dress
9490,3.49,825.15,clothing,15.94,trousers
652,3.5,671.02,food,13.68,noodles
2034,3.5,873.33,food,5.83,whey
2400,3.5,13.97,furniture,7.07,desk
2851,3.5,519.49,clothing,5.54,dress
3614,3.5,644.6,food,9.87,rice
4549,3.5,517.62,clothing,12.0,trousers
4645,3.5,348.54,clothing,11.97,skirt
5962,3.5,315.31,furniture,12.15,shelves
6125,3.5,877.3,clothing,0.55,underwear
6137,3.5,196.61,food,11.45,quinoa
6315,3.5,77.36,clothing,8.73,polo
7586,3.5,826.14,food,5.19,yoghurt
9296,3.5,909.41,food,1.83,noodles
9403,3.5,104.73,food,7.12,yoghurt
9805,3.5,210.35,clothing,1.21,polo
361,3.51,186.53,furniture,6.43,dining table
961,3.51,185.52,clothing,0.38,underwear
1773,3.51,430.16,clothing,16.96,dress
2782,3.51,691.03,food,6.33,beef
2903,3.51,529.08,clothing,19.22,jeans
2916,3.51,641.29,furniture,18.49,cot
3238,3.51,119.57,food,3.36,beef
3729,3.51,632.98,clothing,13.18,polo
4210,3.51,392.62,clothing,7.4,t-shirt
4604,3.51,20.15,food,16.96,whey
6936,3.51,854.93,furniture,3.12,cot
7266,3.51,958.36,clothing,14.34,polo
7745,3.51,783.04,food,14.85,beef
976,3.52,53.78,food,8.15,ice cream
1185,3.52,195.01,clothing,16.92,polo
3716,3.52,942.96,clothing,6.36,shirt
3806,3.52,372.22,clothing,5.84,polo
6825,3.52,714.0,clothing,11.83,trousers
8817,3.52,536.79,food,15.08,rice
9908,3.52,149.91,furniture,14.98,sofa
50,3.53,674.43,food,4.15,roll
1113,3.53,730.03,furniture,10.07,desk
7680,3.53,113.58,food,7.49,yoghurt
8235,3.53,814.25,clothing,8.38,skirt
8409,3.53,600.0,furniture,12.94,cot
9676,3.53,370.74,food,13.09,sauce
369,3.54,585.27,food,8.65,noodles
485,3.54,883.09,clothing,0.38,dress
651,3.54,523.72,food,6.63,bread
664,3.54,431.21,furniture,5.31,cot
718,3.54,646.67,food,1.05,quinoa
926,3.54,204.12,furniture,14.14,dining table
1141,3.54,631.08,furniture,13.47,bed
1658,3.54,118.52,food,4.11,beef
1803,3.54,575.01,clothing,17.38,polo
3888,3.54,569.69,furniture,0.95,dining table
5943,3.54,272.28,food,4.99,rice
6715,3.54,977.42,furniture,15.29,cot
7383,3.54,578.31,food,16.29,noodles
7892,3.54,335.36,food,10.25,quinoa
7984,3.54,894.58,food,1.77,sauce
8093,3.54,578.93,furniture,11.63,press
8845,3.54,38.91,furniture,15.3,sofa
9425,3.54,866.33,clothing,17.61,skirt
9864,3.54,454.27,clothing,3.29,tie
9878,3.54,801.68,clothing,0.17,t-shirt
979,3.55,816.77,food,6.45,roll
1309,3.55,282.86,furniture,13.02,sofa
1725,3.55,531.0,clothing,9.6,trousers
3651,3.55,201.03,clothing,18.13,dress
5681,3.55,296.14,furniture,8.18,dining table
5994,3.55,353.08,food,10.63,rice
6477,3.55,111.04,furniture,15.63,desk
8157,3.55,592.74,food,15.22,ice cream
9787,3.55,22.29,clothing,7.61,polo
97,3.56,808.53,food,14.56,noodles
357,3.56,570.68,furniture,0.95,dining table
778,3.56,340.34,clothing,14.4,jeans
